Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
1ebb0a49-8597-3dc6-91cb-e08c2388d3ad,8a68f537-6489-3f25-961b-17eae948ac37,Marcia467 Schultz619,F,CLINICAL SOCIAL WORKER,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
b9059e50-7b11-3f6b-abf2-0ae28f1300f0,8a68f537-6489-3f25-961b-17eae948ac37,Ariadna374 Cerda549,F,CERTIFIED NURSE MIDWIFE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
12bc9944-7385-3859-8af0-4020025ecb7f,8a68f537-6489-3f25-961b-17eae948ac37,Dominique369 Hane680,M,GENERAL PRACTICE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,38
b736c652-b694-3cf1-a270-47feb7226ccd,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,ENDOCRINOLOGY,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
d932cf7b-9f76-381c-9019-c6e3b04fd09e,8a68f537-6489-3f25-961b-17eae948ac37,Dominique369 Hane680,M,INTERNAL MEDICINE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
ddb04bb9-fcfa-3cf3-a542-e301ac5aa01d,8a68f537-6489-3f25-961b-17eae948ac37,Mica978 Hane680,F,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
244cb19d-d316-34e7-90dd-34f8a9da22b6,8a68f537-6489-3f25-961b-17eae948ac37,Joel444 Conroy74,M,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
ef48a5be-74c7-338a-851a-ba70c66cd072,8a68f537-6489-3f25-961b-17eae948ac37,Syble581 Koss676,F,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
5b5c02c8-4cf4-3dd8-a1b8-10a540989d83,8a68f537-6489-3f25-961b-17eae948ac37,Ninfa662 Lakin515,F,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
4d615e0a-b053-38d1-82b8-bb9e7275d6a6,8a68f537-6489-3f25-961b-17eae948ac37,Kera17 Schumm995,F,INFECTIOUS DISEASE,55 HIGHLAND AVE,SALEM,MA,01970-2100,42.499248,-70.898204,0
748f8f52-d07c-3b4c-bdec-7447c2b989b2,4b322499-4ab0-3811-b1a5-88d16de33995,Faviola526 Ledner144,F,CHIROPRACTIC,320 CENTRAL ST,SAUGUS,MA,01906-2371,42.468432,-71.01394599999999,0
84385c20-8de6-3a22-b3a6-8da950f20ffb,4b322499-4ab0-3811-b1a5-88d16de33995,Mariana775 Saavedra625,F,PHYSICAL THERAPY,320 CENTRAL ST,SAUGUS,MA,01906-2371,42.468432,-71.01394599999999,0
a79d5ae4-3b79-36b3-862d-d80492f3d7df,4b322499-4ab0-3811-b1a5-88d16de33995,Edyth30 MacGyver246,F,PHYSICAL THERAPY,320 CENTRAL ST,SAUGUS,MA,01906-2371,42.468432,-71.01394599999999,0
33a1fdea-3d9e-3d58-b85e-8930683f1dd5,4b322499-4ab0-3811-b1a5-88d16de33995,Mariana775 Saavedra625,F,GENERAL PRACTICE,320 CENTRAL ST,SAUGUS,MA,01906-2371,42.468432,-71.01394599999999,79
d85be018-114c-3f40-b9a9-2abbfa887042,519d41a1-0b82-3e6b-b4fe-6c00b050c881,Marge692 Bruen238,F,GENERAL PRACTICE,1200 CONVERSE ST,LONGMEADOW,MA,01106-1760,42.047565000000006,-72.57113000000001,6
5c6c1042-5d06-3da2-acb9-f3533d47cfb4,de5f6395-ed2b-384a-b764-9ff5e5e6e1a7,Jenni670 Nienow652,F,CHIROPRACTIC,664 TAUNTON AVE,SEEKONK,MA,02771-3117,41.839797999999995,-71.31804699999999,0
b25f3e94-433c-3ccc-bd80-149fb4129e3b,de5f6395-ed2b-384a-b764-9ff5e5e6e1a7,José3 Morales679,M,CHIROPRACTIC,664 TAUNTON AVE,SEEKONK,MA,02771-3117,41.839797999999995,-71.31804699999999,0
c16cce64-2044-33fc-8b2f-0e9b2a1ea789,de5f6395-ed2b-384a-b764-9ff5e5e6e1a7,Jenni670 Nienow652,F,GENERAL PRACTICE,664 TAUNTON AVE,SEEKONK,MA,02771-3117,41.839797999999995,-71.31804699999999,25
9a402470-5dc2-3d70-99ed-cc52a3ced4a6,81d48546-7545-3eb7-9543-0be8579e6ba1,Adam631 Bogisich202,M,GENERAL PRACTICE,1842 BEACON ST,BROOKLINE,MA,02445-1922,42.323853,-71.142003,32
c5401b3b-6363-37e4-b600-64d12911fcc7,c78fd2bf-1131-389d-a75a-c5d3f7b1b8ef,Carolina179 Cardenas331,F,NURSE PRACTITIONER,596 BROADWAY,EVERETT,MA,02149-3743,42.405938,-71.054649,0
4d01f095-d417-397e-af90-d4f32fe21cbf,c78fd2bf-1131-389d-a75a-c5d3f7b1b8ef,Antonia30 Padberg411,M,FAMILY PRACTICE,596 BROADWAY,EVERETT,MA,02149-3743,42.405938,-71.054649,0
82248c6a-e134-3a1b-98f8-a013016ddb22,c78fd2bf-1131-389d-a75a-c5d3f7b1b8ef,Antonia30 Padberg411,M,GENERAL PRACTICE,596 BROADWAY,EVERETT,MA,02149-3743,42.405938,-71.054649,32
0b251750-1a22-35a2-9324-c0c2b85b2305,86492428-5235-3b43-8a61-ec9226d28668,Particia365 Douglas31,F,PSYCHIATRY,90 HIGHLAND AVE,SALEM,MA,01970-2715,42.499248,-70.898204,0
80225a43-071e-3203-a96b-f4c9c7b174e2,86492428-5235-3b43-8a61-ec9226d28668,Harland508 Douglas31,M,GENERAL PRACTICE,90 HIGHLAND AVE,SALEM,MA,01970-2715,42.499248,-70.898204,63
c0a7e2bd-d2dc-37fb-9f71-6e8d44fa870a,c701b651-52fc-3067-9f4d-ce7c5e72b95d,Irina619 Weimann465,F,GENERAL PRACTICE,844 FRANKLIN ST,WRENTHAM,MA,02093-1223,42.052671000000004,-71.356858,42
2d444e37-13eb-3781-8047-3b254ff15696,9ffda5c5-4aec-3f9a-a83b-185ee3fa53b3,Eleonora961 Huel628,F,CHIROPRACTIC,82 PARK AVE,WORCESTER,MA,01609-1742,42.269478,-71.807783,0
dfdcfb81-3708-3341-999f-6136e04ea6ad,9ffda5c5-4aec-3f9a-a83b-185ee3fa53b3,Delaine470 Effertz744,F,CHIROPRACTIC,82 PARK AVE,WORCESTER,MA,01609-1742,42.269478,-71.807783,0
4e105742-eee1-36e9-8bc1-b372178e02d4,9ffda5c5-4aec-3f9a-a83b-185ee3fa53b3,Eleonora961 Huel628,F,GENERAL PRACTICE,82 PARK AVE,WORCESTER,MA,01609-1742,42.269478,-71.807783,34
0a88e5de-679c-3a84-8e39-f574279e3cd6,04f553c5-5858-30a6-b318-f1e07a89c8bf,Magdalena964 Lerma517,F,GENERAL PRACTICE,99 WALNUT ST,SAUGUS,MA,01906-1981,42.468432,-71.01394599999999,46
0ff3d8cb-efca-349c-ba2e-38aca74283d7,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Lavina533 Hyatt152,F,NURSE PRACTITIONER,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
d5e3fabe-031d-3b78-8622-986cec112e9b,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Grant908 Kerluke267,M,NURSE PRACTITIONER,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
30c4f1f4-0e6d-3c3f-b487-8687e9a57ebe,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Casey401 Hyatt152,M,PSYCHIATRY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
995e9804-6028-3a66-8133-093e10f29fe5,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Kerrie266 Kerluke267,F,PSYCHIATRY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
eda41870-fb5c-37ca-a77c-24bef3a291a1,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Casey401 Hyatt152,M,MEDICAL ONCOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
b2774515-fdcc-3452-997f-e80a571012c8,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Casey401 Hyatt152,M,OBSTETRICS/GYNECOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
abdb9676-b030-3f96-8152-2a2eb7c25221,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Kerrie266 Kerluke267,F,OBSTETRICS/GYNECOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
f24aa7aa-5910-3c02-8d93-4e24b7fc14b6,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Franklyn361 Ruecker817,M,OBSTETRICS/GYNECOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
78659f04-5853-3c7c-8df1-3e86afe22ebd,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Loyd638 Mayert710,M,OBSTETRICS/GYNECOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
0e35d75f-bbc7-3941-a777-38d56b988659,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Andre610 Mohr916,M,OBSTETRICS/GYNECOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
735a0f67-f9ed-3740-aa48-b589293c4b94,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Brook779 Kassulke119,F,OBSTETRICS/GYNECOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
5973cc97-1009-3187-9a26-1181eb63425e,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Domenic627 Rolfson709,M,OBSTETRICS/GYNECOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
22cacb36-3e14-363a-a443-1d30bf89744a,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Ramona980 Ponce361,F,OBSTETRICS/GYNECOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
7e910079-fa17-30d6-8bf7-ea412043becf,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Lavina533 Hyatt152,F,FAMILY PRACTICE,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
25378ff7-d41a-380c-a369-0805e6a9777e,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Grant908 Kerluke267,M,FAMILY PRACTICE,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
e2d65ec3-e251-36c9-8f18-d77789636444,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Peggy868 Ruecker817,F,FAMILY PRACTICE,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
39aefb26-9871-3054-b84e-2988b1e0a100,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Nancee600 Mayert710,F,FAMILY PRACTICE,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
de446d2a-d326-3dc5-ada3-88f2ca35a41d,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Casey401 Hyatt152,M,GENERAL PRACTICE,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,80
e9394292-1eb7-31cd-b4fe-c13c86cacc9f,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Casey401 Hyatt152,M,INTERNAL MEDICINE,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
e2c36842-dd75-38ac-9037-af674e73012a,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Lavina533 Hyatt152,F,HEMATOLOGY/ONCOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
d80d62c6-51d2-3cfc-9ee1-6bc97c2fab41,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Marco Antonio298 Esquibel766,M,HEMATOLOGY/ONCOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
55e88817-99ff-3239-9482-bacb81e8431a,b8b67095-c4ea-3eee-9b55-27e3ae911b52,Franklyn361 Ruecker817,M,HEMATOLOGY/ONCOLOGY,51 PERFORMANCE DR,WEYMOUTH,MA,02189-3141,42.206676,-70.94584499999998,0
6ce154e0-f397-34ff-944a-ca399874158d,d04412db-f1c9-3336-bcc7-4244becae45c,Ester635 Linares712,F,GENERAL PRACTICE,10 MAIN ST,LAKEVILLE,MA,02347-1674,41.834412,-70.957166,17
d7bc7dbf-2b0e-3be8-a2c1-d0183ce1b422,35a49dfd-7ce3-3ef2-bbb3-eab67a5f26c3,Manual570 Doyle959,M,ORAL SURGERY,2 ANDOVER RD,BILLERICA,MA,01821-1916,42.559673,-71.260947,0
05dcc47c-d896-3d3a-bb81-587e06c1c6e6,35a49dfd-7ce3-3ef2-bbb3-eab67a5f26c3,Lauran65 Ferry570,F,ORAL SURGERY,2 ANDOVER RD,BILLERICA,MA,01821-1916,42.559673,-71.260947,0
6bb6fb11-e5fb-3638-a420-e0f928f78e6b,35a49dfd-7ce3-3ef2-bbb3-eab67a5f26c3,Manual570 Doyle959,M,MAXILLOFACIAL SURGERY,2 ANDOVER RD,BILLERICA,MA,01821-1916,42.559673,-71.260947,0
9d347de7-dd34-3cb0-a73c-8c20c2c02521,35a49dfd-7ce3-3ef2-bbb3-eab67a5f26c3,Myong12 Doyle959,F,GENERAL PRACTICE,2 ANDOVER RD,BILLERICA,MA,01821-1916,42.559673,-71.260947,25
09d241e4-014f-3b01-b8cb-e5a41d7db3d8,b19add35-ad10-304e-b25a-f71442ed4eb4,Rosendo998 Paucek755,M,CHIROPRACTIC,230 LOWELL ST,WILMINGTON,MA,01887-3087,42.564646999999994,-71.164516,0
9cb5d05b-d952-32b4-83bd-2ac637e018a8,b19add35-ad10-304e-b25a-f71442ed4eb4,Vikki110 Reichert620,F,CHIROPRACTIC,230 LOWELL ST,WILMINGTON,MA,01887-3087,42.564646999999994,-71.164516,0
d828c668-4c38-31f6-97b0-7ae060469aa7,b19add35-ad10-304e-b25a-f71442ed4eb4,Rosendo998 Paucek755,M,PODIATRY,230 LOWELL ST,WILMINGTON,MA,01887-3087,42.564646999999994,-71.164516,0
03e71185-bf95-362a-a4c1-be94bae061fb,b19add35-ad10-304e-b25a-f71442ed4eb4,Rosendo998 Paucek755,M,GENERAL PRACTICE,230 LOWELL ST,WILMINGTON,MA,01887-3087,42.564646999999994,-71.164516,21
4ff0c435-6aac-3fb3-a821-397ea6fb9bb7,cb17710f-49d2-3153-8939-a3043324d616,Sharyl439 Kozey370,F,PSYCHIATRY,18 MOORE ST,BELMONT,MA,02478-2525,42.395317,-71.180284,0
21041b7d-7f4b-364b-96ac-e65c98374a50,cb17710f-49d2-3153-8939-a3043324d616,Felton646 Greenfelder433,M,PSYCHIATRY,18 MOORE ST,BELMONT,MA,02478-2525,42.395317,-71.180284,0
2059cb96-1dbc-3516-8c0d-03d1abcbc90d,cb17710f-49d2-3153-8939-a3043324d616,Jere230 Hamill307,M,PSYCHIATRY,18 MOORE ST,BELMONT,MA,02478-2525,42.395317,-71.180284,0
3ac4fd32-c76f-31e3-a98d-3665353fe9b9,cb17710f-49d2-3153-8939-a3043324d616,Diana207 Olivera810,F,GENERAL PRACTICE,18 MOORE ST,BELMONT,MA,02478-2525,42.395317,-71.180284,36
40845b8f-1e87-390c-b1cc-81f618ae6e86,39245aea-583f-34a8-a898-d79be91e5f48,Mendy939 Shields502,F,GENERAL PRACTICE,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,70
e801cf55-1296-360b-bca8-c87c29d4d0c9,9cbba625-cd1c-3b19-a562-1b1ddc91674b,Leland44 Towne435,M,NEUROLOGY,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,0
57617f36-2f04-3af7-80e4-ec6c34f08052,9cbba625-cd1c-3b19-a562-1b1ddc91674b,Leland44 Towne435,M,PHYSICAL THERAPY,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,0
6ff940f3-47dd-35d1-be59-946857672824,9cbba625-cd1c-3b19-a562-1b1ddc91674b,Sonia106 Purdy2,F,PHYSICAL THERAPY,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,0
410b1a7f-ea6d-3741-a32b-383a180a4c8f,9cbba625-cd1c-3b19-a562-1b1ddc91674b,Barton704 Fritsch593,M,PHYSICAL THERAPY,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,0
2ef8c9ab-1ae9-3828-9f53-bc2457501dce,9cbba625-cd1c-3b19-a562-1b1ddc91674b,Esteban536 Bernier607,M,PHYSICAL THERAPY,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,0
d350498a-3292-3c57-888b-993c0d3a8296,9cbba625-cd1c-3b19-a562-1b1ddc91674b,Thelma273 Towne435,F,FAMILY PRACTICE,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,0
5dd74a7a-08db-3f92-a7a5-d26660608e95,9cbba625-cd1c-3b19-a562-1b1ddc91674b,Sonia106 Purdy2,F,FAMILY PRACTICE,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,0
de688cdb-01b7-386b-af94-b0992051ef41,9cbba625-cd1c-3b19-a562-1b1ddc91674b,María Cristina383 Vázquez552,F,GENERAL PRACTICE,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,29
56c2d477-21d3-3f51-8ca7-c9884eb5b8f0,9cbba625-cd1c-3b19-a562-1b1ddc91674b,Thelma273 Towne435,F,INTERNAL MEDICINE,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,0
3c6b5bae-c6fc-327a-aeed-120c4bc9acaf,1d6ea69e-7209-337a-9b42-c302b6249fca,Hana676 Maggio310,F,GENERAL PRACTICE,340 MAPLE ST,MARLBOROUGH,MA,01752-3200,42.349616999999995,-71.547214,49
61374fe3-022e-3461-b1e4-0dd8d2722e6c,0c15415c-9da3-371c-b7b6-df95c18e2d0c,Steven797 Kuhlman484,M,GENERAL PRACTICE,70 WASHINGTON ST,SALEM,MA,01970-3520,42.499248,-70.898204,12
b3e91a9c-eb23-3709-b7cd-75f917a49f2b,6581392f-f0ae-34ae-a479-f66c20ece551,Rebekah348 Bradtke547,F,GENERAL PRACTICE,165 MIDDLESEX TPKE,BEDFORD,MA,01730-1424,42.499295000000004,-71.281889,69
d5fd4606-4ab3-30eb-b273-6fcd7923a8d7,6581392f-f0ae-34ae-a479-f66c20ece551,Rebekah348 Bradtke547,F,CLINICAL NURSE SPECIALIST,165 MIDDLESEX TPKE,BEDFORD,MA,01730-1424,42.499295000000004,-71.281889,0
d963e7d1-5df1-3000-96ca-390a7e18f2a4,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Pamala798 Reilly981,F,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
8a89a8dc-5efd-3471-901e-f5f7633d45cf,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Deshawn686 Rowe323,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
bcea76d9-f9a8-3390-8ea7-32a808c45e4c,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Rickie717 Bins636,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
64b077f6-88d8-35e4-8225-388ddb448fba,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Arron144 Towne435,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
1a87953f-733f-3287-a963-01cf88ff1246,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Alfonso758 Emard19,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
52479f41-2db6-3dd4-ab83-2cf69388fddc,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Dylan44 Barton704,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
a7c1212c-de46-36ce-a4af-1bfaf24d8e2f,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Rubin812 Heathcote539,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
08eb3016-733c-3a35-ac01-c1773b20d6ee,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Caitlin552 Homenick806,F,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
8f35e3c4-ee7b-3cf5-bb1a-899aed8c03f5,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Dovie983 Quigley282,F,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
b8f43b92-0aac-3b51-994a-f9fa22087b77,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Dannielle300 Leffler128,F,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
4001bf90-9cb0-306a-8d08-137982e28655,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Portia383 Johns824,F,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
956bc29d-5e2c-31f4-8545-51b2fae41f2a,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Jeromy156 Feest103,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
838f2212-c1f8-3d08-9538-76986b116fd1,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Marquis364 Baumbach677,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
df68089c-2f05-3495-9e61-70b35abf4213,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Timothy142 Bode78,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
faaa062e-7591-37ec-9dc6-983146206ed2,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Carol737 Jaskolski867,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
5d0bddfd-8dc6-3459-86b3-54c79b19e496,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Glenn0 Fadel536,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
e5289d54-b282-31f3-9465-05dcdf02d43b,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Vito638 Lesch175,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
08490bc8-8aa1-363e-b7ce-0bb3236e0bf2,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Tora746 Herman763,F,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
51c8c38f-dcaf-3f74-8b82-94b9a4b6c8a1,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Cletus494 Tromp100,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
d7ec0eef-e9a7-3c24-8e5d-c730b1214d05,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Mohammed454 Raynor401,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
df7100e0-78b4-30d8-a0fc-0f7acdc4d663,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Winston220 Barrows492,M,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
9d5a34fe-b8cd-3fba-9006-193bda555599,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Margot418 Sporer811,F,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
b0b86abc-fda1-3fd1-86ee-9cd13c2e8dd6,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Amalia471 Urbina137,F,DIAGNOSTIC RADIOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
b8f452eb-89a4-3beb-9657-183fca0b9894,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Leonor133 Cornejo190,F,PULMONARY DISEASE,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
2233d2ee-e41a-30c5-9a65-1130c18945aa,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Pamala798 Reilly981,F,NURSE PRACTITIONER,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
b1a3727e-5b73-30d4-9a8b-4f878a93cb7f,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Monica757 Rowe323,F,NURSE PRACTITIONER,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
b8b1974f-8225-3a7a-b5d3-312d525a343f,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Glendora96 Bins636,F,NURSE PRACTITIONER,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
3dff7413-8545-3bc4-b333-dcc57272a6d1,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Eunice461 Towne435,F,NURSE PRACTITIONER,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
becd5dbd-6c6f-3b15-ad23-a07bc21653b5,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Pamala798 Reilly981,F,RADIATION ONCOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
51d1eff8-bed0-3f72-8b76-b615fa27df6a,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Deshawn686 Rowe323,M,RADIATION ONCOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
0a60b0ac-b1d5-3c56-b7d7-0150ff393206,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Glendora96 Bins636,F,RADIATION ONCOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
9e79c48e-ad03-30b9-b551-cb31728d2592,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Eunice461 Towne435,F,RADIATION ONCOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
be6350a6-ca39-306c-97b8-64ef2919f812,f1a7c0be-ba37-3c71-8d8c-9525458eb4df,Alfonso758 Emard19,M,RADIATION ONCOLOGY,1 HOSPITAL DR,LOWELL,MA,01852-1311,42.63898,-71.321141,0
