Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
43991da8-aba0-3a4c-bf7f-13fd334a80f1,PCP13183,94 PLEASANT ST,ARLINGTON,MA,02476-6533,42.418721999999995,-71.163912,781-646-4080,6587.159999999995,51
d1a2cd41-dfbc-38b7-a7e8-d268a04cb541,PCP13375,16 FAIRHAVEN COMMONS WAY,FAIRHAVEN,MA,02719-4627,41.633619,-70.871306,508-999-4401,3616.4799999999987,28
c8d65c2b-6655-3994-8c9a-2b2b9dbf182c,PCP13399,110 N HILLSIDE RD,SOUTH DEERFIELD,MA,01373-9727,42.481395,-72.589793,413-658-7514,6328.839999999996,49
a0ef452b-47f2-3955-81d5-6ad5a2da574a,PCP13640,874 TURNPIKE ST,NORTH ANDOVER,MA,01845-6118,42.673909,-71.091334,978-697-1137,6328.839999999996,49
bb13540a-76b8-364d-8d56-25108796456f,PCP13766,44 BURLINGTON MALL RD,BURLINGTON,MA,01803-4530,42.503227,-71.201713,781-564-9959,2454.04,19
0aa388c5-cfe9-3563-945a-05aa2bcf1cfc,PCP13934,45 STERLING ST,WEST BOYLSTON,MA,01583-1268,42.369417,-71.785036,774-535-2947,2583.2,20
a2879c54-b45d-3af3-bdb9-f1a425583699,PCP14074,185 SCHOOL ST,MILTON,MA,02186-3513,42.241557,-71.082432,617-728-1410,6457.999999999995,50
6236e299-a751-3819-8b06-a17004bdbbfd,BOSTON VISION WORKS INC,335 MAIN ST,SAUGUS,MA,01906-3143,42.468432,-71.01394599999999,781-233-9570,6974.639999999995,54
d1a4e962-65d7-38d6-9348-30b5987a2d33,PCP14710,64 WELLAND RD,BROOKLINE,MA,02445-4504,42.323853,-71.142003,617-738-4410,3616.4799999999987,28
b1423e28-2040-3f03-b51c-16a35b0ee7c8,ASSOCIATED EYE PHYSICIANS AND SURGEONS INC,1261 FURNACE BROOK PKWY,QUINCY,MA,02169-4762,42.261006,-71.008988,617-770-0011,5037.239999999997,39
1c15a03e-5347-380f-a3dc-5496ba99ed2b,PCP15351,447 W ST,AMHERST,MA,01002-2933,42.363534,-72.50729100000001,413-253-2893,10591.119999999992,82
a64cfa86-78c6-3a12-8dd4-c0acde70e3f0,PCP15613,20 PARK AVE,WORCESTER,MA,01605-3911,42.269478,-71.807783,508-753-1056,2841.5199999999995,22
cfefd430-dc34-3f76-b4ae-deb4117f5c9b,PCP15655,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,339-234-0711,10461.959999999992,81
07e4e7c0-cdd1-3365-99b1-ad765ad334e6,PCP15802,30 SAINT CLOUD AVE,NEEDHAM,MA,02492-4308,42.281593,-71.242414,781-453-8835,4133.119999999998,32
ed117731-eb4f-34eb-bb17-cb40f7d20266,PCP15843,384 W RD,ALFORD,MA,01266-9756,42.254399,-73.42904,413-644-9755,3228.999999999999,25
bcf8e6da-4c4c-3692-a844-62cf8f0a19e6,PCP16108,26 S PROSPECT ST,AMHERST,MA,01002-2268,42.363534,-72.50729100000001,413-824-2808,2841.5199999999995,22
e7908588-196c-3534-853a-18910e276286,PCP16203,530 GREAT RD,ACTON,MA,01720-3415,42.483953,-71.43849499999999,978-807-1164,4133.119999999998,32
e1702515-3333-3828-970b-e6c58ddc553e,PCP16497,75 BOSTON POST RD,WAYLAND,MA,01778-2406,42.360427,-71.361099,508-358-5659,7103.799999999995,55
7ad24931-0c67-3949-bfc8-6d14d8239592,PCP16521,294 WASHINGTON ST,BOSTON,MA,02108-4623,42.338551,-71.018253,617-426-8464,2454.04,19
e9f29dfd-3b85-3ac5-b489-718d7bde9102,PCP16547,251 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1347,42.265435,-72.670813,413-527-8630,4520.599999999998,35
07dd0bf4-3cf3-3eec-9251-1acc997b65fe,PCP16559,274 MAIN ST,GROTON,MA,01450-1236,42.61176,-71.565269,978-448-0009,6974.639999999995,54
6e82ddef-8511-3f01-91fa-c210aefae551,PCP16952,4 STRAWBERRY HILL RD,ACTON,MA,01720-5757,42.483953,-71.43849499999999,978-264-2951,4391.439999999998,34
6002ae67-ed4e-36a4-9e76-5eefc37255cb,PCP17024,755 GRATTAN ST,CHICOPEE,MA,01020-1238,42.175668,-72.572257,413-532-1040,5812.199999999996,45
cf66ee2f-b2a1-3bc2-990c-cdd7fa71f385,PCP17071,169 PINE ST,NATICK,MA,01760-1332,42.284822,-71.348811,508-647-0100,4778.919999999997,37
b113acfc-6ee8-35b7-932a-cfcf91136002,PCP17091,181 PARK AVE,WEST SPRINGFIELD,MA,01089-3365,42.125451,-72.649734,413-781-2348,4262.279999999998,33
ccc14989-17b1-33c0-8da2-7d3868541799,PCP17144,91 HILLSIDE AVE,WEST NEWTON,MA,02465-2546,42.331876,-71.208402,617-332-9797,5037.239999999997,39
efe0e364-b8bb-346e-9a4f-57033b6524ba,PCP17289,1200 CONVERSE ST,LONGMEADOW,MA,01106-2074,42.047565000000006,-72.57113000000001,413-565-2840,1808.2400000000005,14
13e7e16b-beb1-3ce9-8e4d-3e8d697773bf,PCP17470,462 PLAIN ST,MARSHFIELD,MA,02050-2705,42.115139,-70.71033100000001,781-837-9956,5553.8799999999965,43
ecbc7617-b857-3ad4-b8ed-785d496b442a,PCP17563,37 TUCKER ST,LENOX,MA,01240-2321,42.367858,-73.269763,413-441-3827,7103.799999999995,55
8f85e254-08a2-332e-8847-ef8eb92385c5,PCP17744,37 WASHINGTON ST,WESTFIELD,MA,01085-2861,42.138838,-72.755911,413-562-4304,3745.6399999999985,29
6d7e1051-7a28-33f6-9c50-608a10792892,PCP17777,44 STERLING ST,WEST BOYLSTON,MA,01583-1217,42.369417,-71.785036,508-835-6200,8524.559999999994,66
bee3973f-125a-3713-807e-8e9c0f9e304e,PCP17791,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,508-865-9951,6587.159999999995,51
82a283ca-861f-34a6-9e6c-c3d1c65d3899,SOUTH SHORE PHYSIATRY AND SPASTICITY MANAGEMENT,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,781-348-2202,4908.079999999997,38
74036847-72aa-3eef-81ad-d672e3ff5cba,PCP18088,185 MAIN ST,SPENCER,MA,01562-1755,42.247211,-71.991867,508-885-0788,8653.719999999994,67
707bfbf6-85d4-375f-b12a-43ff210ec187,PCP18175,432 GREENFIELD RD,MONTAGUE,MA,01351-8925,42.556616999999996,-72.517075,413-772-0612,5295.559999999997,41
3e54a0c1-21ed-34ea-9696-e64a09626bcc,PCP18347,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,978-371-9797,5941.359999999996,46
fdc3af23-0b3a-315f-a120-57b689c7cf42,PCP19321,35 LOWELL RD,CONCORD,MA,01742-1706,42.462911,-71.364496,978-369-5883,4391.439999999998,34
1f8bf1bc-2c07-3ea6-9782-0a8eb036ba4f,PCP19450,741 SALEM ST,LYNNFIELD,MA,01940-2344,42.534146,-71.038333,781-592-2225,4649.7599999999975,36
5f0ddfb1-6ba0-30ed-ae87-481cfbbf5d01,PCP19483,8 ROBERTA DR,S DARTMOUTH,MA,02748-2020,41.661303,-70.937913,508-992-9376,4003.959999999998,31
779935ac-770d-3f96-9870-c38771f2c81b,PCP19714,22 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,617-232-2858,4520.599999999998,35
1607e74e-eb20-3211-9558-1005aac29c94,PCP19836,1 PLEASANT ST,MAYNARD,MA,01754-1360,42.425955,-71.45625600000001,978-897-8276,4391.439999999998,34
7ecb87d4-d3a8-39d7-9415-cdbd5b950995,PCP19959,228 BILLERICA RD,CHELMSFORD,MA,01824-3604,42.597055,-71.3697,978-244-6693,3616.4799999999987,28
c08ed377-c346-337a-8bf0-75e7ca2cab1f,PCP20037,825 BROADWAY,RAYNHAM,MA,02767-1734,41.930477,-71.046214,508-822-6650,5812.199999999996,45
2a07609e-277f-3ecf-b827-c3c4028cc223,PCP20163,263 CONCORD AVE,CAMBRIDGE,MA,02138-1336,42.376043,-71.11868,781-259-1139,11624.39999999999,90
10c1ad69-8110-35fd-a14c-60b57aa09cb1,PCP20360,27 BIRCHWOOD LN,LINCOLN,MA,01773-4907,42.425506,-71.310812,978-771-4406,3228.999999999999,25
ff106216-0f24-3891-8d3e-97fd060ff83a,PCP20467,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-2666,5683.039999999996,44
4cd7de25-382b-30f8-94d5-e353e3eca86a,PCP20489,2 WHITING RD,DOVER,MA,02030-2451,42.234159999999996,-71.291167,508-785-1770,6070.519999999996,47
2eb03211-fcda-3ac3-9212-968bc8d92407,PCP20846,28 N MAIN ST,ORANGE,MA,01364-1016,42.605437,-72.292074,978-544-7902,2324.88,18
f397dca2-d86e-34dc-bc7b-3139da987be8,PCP21037,1415 BEACON ST,BROOKLINE,MA,02446-4819,42.323853,-71.142003,857-654-0832,3874.7999999999984,30
3a15d607-4759-3716-afa9-e7e455fdb7bb,PCP21092,7 ESSEX GREEN DR,PEABODY,MA,01960-2920,42.534279,-70.969782,978-219-9841,4778.919999999997,37
50321214-ebc1-37b7-b77e-76fb7319f13c,LIVING WATER COUNSELING CENTER,94 SUFFOLK ST,HOLYOKE,MA,01040-4458,42.211656,-72.642448,413-315-3194,4908.079999999997,38
79d518b4-1a2c-3625-95c8-9c2d9840e321,PCP21276,130 COUNTY RD,IPSWICH,MA,01938-2550,42.695981,-70.83564799999999,978-846-1066,6716.319999999995,52
118f853d-ff24-3521-9a65-43e5bcdad0e5,PCP21285,319 ELLIOTT ST,BEVERLY,MA,01915-2421,42.556659,-70.84496,978-927-2607,1162.44,9
46ef6016-71fa-355f-91da-f6482657a00d,REDSTONE EYE ASSOCIATES LLC,75 MAIN ST,STONEHAM,MA,02180-3305,42.474208000000004,-71.097665,781-438-3372,3745.6399999999985,29
b3e30964-03f2-3136-8347-255d16f65d93,PCP21436,379 MAIN ST,YARMOUTH PORT,MA,02675-1819,41.706920000000004,-70.221117,508-362-8828,5424.719999999997,42
54e918d5-bfeb-3cb6-8efa-38dfcaa384d4,PCP21474,234 WORTHEN RD E,LEXINGTON,MA,02421-6130,42.445221999999994,-71.23001500000001,781-862-3699,4003.959999999998,31
10a77849-da6a-3b9e-b332-811bdb8ed618,PCP21662,59 WASHINGTON ST,HAVERHILL,MA,01832-5523,42.782945,-71.087436,978-374-0386,4133.119999999998,32
38ad5f04-8515-3367-9ac0-82c7354fedf2,PCP21708,1415 BEACON ST,BROOKLINE,MA,02446-4812,42.323853,-71.142003,617-738-0600,6974.639999999995,54
cd96a437-968d-3e65-9f0e-89b975450c15,PCP22031,1563 FALL RIVER AVE,SEEKONK,MA,02771-3736,41.839797999999995,-71.31804699999999,508-336-2663,5166.399999999997,40
5519120c-af24-3f39-bb6c-b7fc0b50c8e6,PCP22063,630 S MAIN ST,LANESBOROUGH,MA,01237-9726,42.535857,-73.24113299999999,413-236-0995,3358.159999999999,26
d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,PCP22470,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,978-667-7711,1808.2400000000005,14
01cf2aa8-d0bf-3976-a2d5-89de88e4755c,PCP22639,50 MAIN ST,STOCKBRIDGE,MA,01262-9701,42.301969,-73.323024,413-298-3700,6845.479999999995,53
fd88aac2-3678-3b45-aab3-6f73a23c036a,PCP23011,361 MAIN ST,WAREHAM,MA,02571-2153,41.76104,-70.701779,508-254-9955,4520.599999999998,35
9c87cfde-bd50-3911-85fe-1fea5bfcf49e,PCP23049,733 CHAPIN ST,LUDLOW,MA,01056-1900,42.183577,-72.457812,413-583-3308,5037.239999999997,39
13f33e71-812a-3179-b2e2-d4f59a4e7e75,PCP23136,5 MARKET SQ,AMESBURY,MA,01913-2440,42.851284,-70.955837,978-621-2405,7491.279999999994,58
e301024b-6fe6-3c4a-b0e6-ab929cc18ef7,PCP24341,77 E MERRIMACK ST,LOWELL,MA,01852-1900,42.63898,-71.321141,978-454-0570,129.16,1
78bea806-a3a0-30c2-9432-80c5095e8151,PCP24441,69 SUMMER ST,HAVERHILL,MA,01830-5855,42.782945,-71.087436,781-307-7193,3228.999999999999,25
591ffe05-d411-3512-b7a4-68cb50cab161,PCP24532,172 MIDDLESEX AVE,WILMINGTON,MA,01887-2737,42.564646999999994,-71.164516,978-658-4432,7232.959999999995,56
98c52d20-ca76-3d38-9d19-125b4f45d9ab,PCP24654,113 BELMONT ST,BELMONT,MA,02478-3603,42.395317,-71.180284,617-484-4393,4262.279999999998,33
4e5103ed-7267-343e-a280-36976371d312,WOMENS HEALTH ASSOCIATES OF CAPE COD,46 N ST,HYANNIS,MA,02601,41.647227,-70.249978,508-771-7100,5295.559999999997,41
10968ba2-75e7-351a-a73a-c37a2a8dfcfc,PCP25544,65 EASTERN AVE,ESSEX,MA,01929-1300,42.64042,-70.77117199999999,978-290-8889,3874.7999999999984,30
13864810-1e2d-3c3f-a0d3-0ba32db5d19c,PCP25597,82 NAPLES RD,BROOKLINE,MA,02446-5751,42.323853,-71.142003,617-731-9174,9428.679999999993,73
9d56d80f-e880-3a86-a7fb-d4511e7cf260,JOSEPH J CONWAY MD PC,6 MAIN ST,HYANNIS,MA,02601-3112,41.647227,-70.249978,508-771-7284,5037.239999999997,39
030c34c4-79ab-3598-8df3-f27f73cbc3c2,PCP25816,31 LAKE ST,GARDNER,MA,01440-3879,42.584206,-71.988737,800-923-0460,6587.159999999995,51
ed76bd47-87ba-3948-9458-dd75d1a84d4d,PCP26008,50 GAR HWY,SWANSEA,MA,02777-3215,41.758163,-71.21418100000001,508-677-1500,6070.519999999996,47
c11e7b71-934b-3615-8875-58dd0066af6b,PCP26032,61 ROSELAND ST,SOMERVILLE,MA,02143-3524,42.390445,-71.101033,617-661-1097,23894.599999999977,185
43de7525-f2f9-39a9-b8ff-9cba4ef56988,PCP26110,117 HIGHLAND AVE,WATERTOWN,MA,02472-1642,42.369451,-71.177925,617-923-8135,3745.6399999999985,29
e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,PCP26392,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,413-222-0998,15757.519999999986,122
e62988b8-d0a6-31ec-a1a6-610b4a9f8227,INDEPENDENCE EYE ASSOCIATES  LLC,365 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-6230,41.646686,-70.999158,508-985-6600,8137.079999999994,63
d01c8e08-bc31-3cb5-aa16-8328697cffc6,PCP26723,175 DWIGHT RD,LONGMEADOW,MA,01106-1767,42.047565000000006,-72.57113000000001,413-627-0763,14336.759999999987,111
e3b6c45e-c3d3-3382-b40a-efcfe7383eb4,PCP26794,234 LITTLETON RD,WESTFORD,MA,01886-3530,42.585541,-71.44025,978-393-1770,9299.519999999993,72
841a1423-b723-32c7-a512-161310612a3e,MOUNT HOPE PHYSICAL THERAPY,1738 GAR HWY,SWANSEA,MA,02777-3906,41.758163,-71.21418100000001,508-379-0090,4133.119999999998,32
94ea55a1-4520-3483-8393-6c49f579161d,PCP27013,68 MARKET ST,LYNN,MA,01901-1115,42.474862,-70.96218499999999,781-586-0400,5941.359999999996,46
34805064-d372-324d-b653-d6ac57e4a55a,NEEDHAM WELLESLEY FAMILY MEDICINE PC,65 WALNUT ST,WELLESLEY HILLS,MA,02481-2118,42.30539,-71.28366899999997,781-235-3444,3616.4799999999987,28
1055cb51-3d14-3737-b4a8-0203cd752ac9,PCP27216,20 LONG MEADOW RD,LINCOLN,MA,01773-4810,42.425506,-71.310812,781-259-3434,6070.519999999996,48
be537064-28a5-32b0-998b-f159be12dafe,PCP27346,9 FOREST ST,WAKEFIELD,MA,01880-3618,42.50436,-71.064061,781-856-0701,6199.679999999996,48
24000b96-f337-3a9b-8244-2ae2a5687aae,PCP27434,100 CUMMINGS CTR,BEVERLY,MA,01915-6501,42.556659,-70.84496,978-337-7706,8007.919999999994,62
306d6b38-22df-3d57-928b-0b6325551b86,PCP27714,4 BOUND BROOK CT,SCITUATE,MA,02066-1205,42.205062,-70.74297800000001,339-793-0225,1679.0800000000004,13
6e9960a0-5efc-31ec-9949-6090b2420411,PCP27758,275 TURNPIKE ST,CANTON,MA,02021-2353,42.175737,-71.125385,508-783-2264,8395.399999999994,65
a44b37da-aa9b-37f0-993e-26e58974e086,PCP27951,727 HIGH ST,WESTWOOD,MA,02090-2598,42.219645,-71.216768,781-329-5446,12915.999999999989,101
9c4ae2f3-b812-35e1-9aae-2c7b94419a13,PCP28332,113 BELMONT ST,BELMONT,MA,02478-3603,42.395317,-71.180284,617-489-5333,4003.959999999998,31
d31883d5-3998-3c12-8485-1b0fac57c098,PCP28354,9 DAMONMILL SQ,CONCORD,MA,01742-2864,42.462911,-71.364496,978-287-0008,6199.679999999996,48
05558c5d-8e7b-319c-8d4e-47937f555f99,PCP28617,2 MORRISON COURT,CAMBRIDGE,MA,02140-1110,42.376043,-71.11868,617-661-7530,5295.559999999997,41
40b31ec9-f9fa-31aa-a969-696b0ed228cb,PCP28800,GAIL A RACICOT EDD,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-752-7514,9170.359999999993,72
b7f0f20c-c4b1-3f26-a343-0344e35e9d37,PCP28833,22 HILLIARD ST,CAMBRIDGE,MA,02138-4972,42.376043,-71.11868,617-497-9027,4649.7599999999975,36
ad88ea68-1b6a-322b-9f8b-62dc31195ee1,PCP28938,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-465-0959,2066.5600000000004,16
4b87a668-310c-315f-a9d7-9cfa3beb98b9,PCP29010,36 WOBURN ST,READING,MA,01867-2973,42.535183,-71.105423,617-905-4331,10461.959999999992,82
02be0e59-461b-39b8-80da-64686bc34408,PCP29291,240 CONCORD AVE,CAMBRIDGE,MA,02138-1337,42.376043,-71.11868,617-492-5050,5553.8799999999965,43
fd88c467-7ce6-3272-bfd7-e445150e5dbf,PCP29581,96 RUMFORD AVE,MANSFIELD,MA,02048-2117,42.017302,-71.21641,508-947-1755,5295.559999999997,41
4bf8acfd-fec0-350f-ab95-064ffeb59e83,PCP30053,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-731-4837,5295.559999999997,41
2419d046-8d43-3d19-a402-16ace78ac726,PCP30178,72 ROUTE 28,WEST HARWICH,MA,02671-1112,41.693632,-70.105298,508-430-0693,10591.119999999992,82
fc94963f-5db9-3cfb-8133-f310f61bf55a,PCP30283,1025 RT,W BARNSTABLE,MA,02668-1125,41.662727,-70.357208,508-394-7525,3874.7999999999984,30
21a098a1-7ffd-3ac3-a297-c11a67e45f94,PCP30463,10 CRANE AVE,EAST LONGMEADOW,MA,01028-2360,42.062378,-72.498111,860-810-8881,5295.559999999997,41
ff76282f-7968-39c7-82f9-2d86c93990a6,PCP30512,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,508-757-0376,4133.119999999998,32
73886aa9-1c32-3274-bbd9-f0d0d77711e7,PCP30636,745 FALMOUTH RD,HYANNIS,MA,02601-2316,41.647227,-70.249978,508-771-3130,3616.4799999999987,28
ac06e0ac-ff61-30aa-9a9d-7856c2a6495c,PCP30726,162 COBBLE LANE,SHEFFIELD,MA,01257-0274,42.10365,-73.359887,413-229-3634,3745.6399999999985,29
8a97561f-c559-3771-922d-8bcf6d9fe44c,PCP30956,92 HIGH ST,MEDFORD,MA,02155-3850,42.423844,-71.10923100000001,781-393-88894,6328.839999999996,49
a2af2e37-6937-37a2-bfbc-a585668e83bd,PCP31018,1 BULKLEY ST,WILLIAMSTOWN,MA,01267-2077,42.695743,-73.22211800000001,413-884-2424,4003.959999999998,31
c62ee46e-c5c3-3e77-82b5-eb6dae19d9af,PCP31055,54 NONSET PATH,ACTON,MA,01720-3418,42.483953,-71.43849499999999,978-263-3677,4003.959999999998,31
0cc09de6-0c92-36ea-9d3c-0460bd258822,PCP31197,80 WASHINGTON ST,NORWELL,MA,02061-1741,42.164569,-70.818844,781-329-5509,2583.2,20
09091e3c-017b-33b4-bb50-28c0dd74a15d,PCP31553,70 COURT ST,WESTFIELD,MA,01085-3521,42.138838,-72.755911,413-562-10111,2841.5199999999995,22
83993a10-3ada-3037-92f5-1cacf52c0c93,PCP31564,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-2824,13303.479999999989,103
c8bfc6d8-9d92-357f-a84f-9e756acf7ca6,PCP31570,1 WASHINGTON ST,WELLESLEY,MA,02481-1712,42.305932,-71.282917,781-235-0339,5037.239999999997,39
0517fca3-9416-3b31-a5b0-4921fe5bf34b,PCP31575,2 CTR ST,GROVELAND,MA,01834-1001,42.7539,-71.015935,978-914-7733,5683.039999999996,44
485a44bd-4251-331c-b8da-9e59f3a65ede,PCP31892,1131 BEACON ST,BROOKLINE,MA,02446-5504,42.323853,-71.142003,617-734-5779,3099.8399999999992,24
1fde85e4-d4ad-3df7-8b63-5da077f83680,PCP32099,489 ARLINGTON ST,DRACUT,MA,01826-5228,42.679722999999996,-71.30068,913-909-9160,4262.279999999998,33
825d989b-752b-327e-a103-33079b0091c7,PCP32108,17 WHISTLESTOP MALL,ROCKPORT,MA,01966-1441,42.656952000000004,-70.60463,978-546-8440,7749.599999999994,60
8e770c9c-68de-3d43-b935-1eb373c8c602,PCP32199,9 REMINGTON ST,CAMBRIDGE,MA,02138-5202,42.376043,-71.11868,617-875-0444,12786.83999999999,99
f61f14cb-8061-3fa0-ab90-221cb033eaa0,PCP32281,5 POND RD,HARVARD,MA,01451-1649,42.504256,-71.588513,978-456-3181,1808.2400000000005,14
8fd412d6-410b-3d18-8846-cce73ab81e1c,PCP32478,35 TURKEY HILL RD,BELCHERTOWN,MA,01007-9032,42.27901,-72.400468,413-668-5707,4391.439999999998,34
3a313ea9-04f1-3a1f-8134-7b1862f968fb,PCP32483,26 KENSINGTON PARK,ARLINGTON,MA,02476-8038,42.418721999999995,-71.163912,781-641-4114,3874.7999999999984,30
be1602d7-4ba8-394c-acb1-31f3945a8402,PCP32589,428 POINT RD,MARION,MA,02738-1938,41.706839,-70.75095999999999,508-748-3310,3487.319999999999,27
4d9e063a-001a-3050-b185-3f53e1763ae4,PCP32637,1476 G DRIFT RD,WESTPORT,MA,02790-1620,41.579794,-71.081822,508-636-6600,5683.039999999996,44
a3572d77-ef07-3f07-a4ee-de5d1d1fe09e,PCP32655,94 PLEASANT ST,ARLINGTON,MA,02476-6533,42.418721999999995,-71.163912,617-233-8186,5424.719999999997,42
e64d1d3a-dad4-33ec-ad26-f9238afc6abb,PCP32689,29 COLLEGE ST,SOUTH HADLEY,MA,01075-1156,42.256208,-72.58103,413-532-3125,2454.04,19
9f515520-f81b-33a1-9492-7ba53054804d,PCP32797,30 POND ST,WALTHAM,MA,02451-4514,42.388921,-71.24226800000001,617-460-5718,5166.399999999997,40
b81ddc7b-030c-3fa7-acf6-4ae14c4a447e,PCP32963,474 STATE RD,WESTPORT,MA,02790-3427,41.579794,-71.081822,508-679-9991,4003.959999999998,31
b1516ff8-952b-3f90-a485-e43e29cbf469,PCP33041,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,508-787-9713,3874.7999999999984,30
d70e4d56-753f-3c43-b222-59b74e018fd2,PCP33054,505 MIDDLESEX TPKE,BILLERICA,MA,01821-3584,42.559673,-71.260947,978-663-7077,6070.519999999996,47
35201178-6a2a-32e2-9cd2-b25e2f4bcbad,PCP33107,94 HERRICK RD,NEWTON,MA,02459-2221,42.331876,-71.208402,617-969-7419,4649.7599999999975,36
61fd4377-6a04-351c-a08c-82c332fbdef7,PCP33263,224 PARK ST,STONEHAM,MA,02180-2758,42.474208000000004,-71.097665,781-438-8407,4133.119999999998,32
0b269569-22e3-368b-a757-d85461a56ec2,PCP33474,123 SUMMER ST,ACTON,MA,01720-2258,42.483953,-71.43849499999999,978-263-5641,4908.079999999997,38
3f649eb9-5f80-377a-828e-f56dd0ec2dde,PHYSICAL THERAPY SOLUTIONS,1663 FALMOUTH RD,CENTERVILLE,MA,02632-2944,41.662727,-70.357208,508-775-9200,9428.679999999993,73
16da6240-9126-382d-8b6f-fe13a4895ba9,PCP33618,1200 CONVERSE ST,LONGMEADOW,MA,01106-2074,42.047565000000006,-72.57113000000001,413-567-1955,3616.4799999999987,28
46682172-cdce-3f0c-9b48-1e8b47ec1b60,PCP33707,575 BEECH ST,HOLYOKE,MA,01040-2223,42.211656,-72.642448,413-534-2697,3099.8399999999992,24
59631983-a65f-3984-bddc-a00e5e9b64d7,PCP33856,531 KING ST,LITTLETON,MA,01460-1279,42.535931,-71.490569,978-486-0009,8266.239999999994,64
d1af8327-fe86-3aab-b9af-8d3443f72995,PCP34031,62 MAIN ST,UPTON,MA,01568-1611,42.176526,-71.603588,508-529-2700,4003.959999999998,31
8fbdc477-d05c-3d67-96f1-4fbf1b08102d,KAREN HOLMES PHYSICAL THERAPY  LLC,191 ELM ST,SALISBURY,MA,01952-1814,42.844794,-70.841499,978-499-1870,1808.2400000000005,14
fb4de8e4-bc32-3d08-8e0c-8c65da812da5,FIVE JOURNEYS PC,181 WELLS AVE,NEWTON,MA,02459-3344,42.331876,-71.208402,617-934-6400,6457.999999999995,50
7fdffaa8-9ba1-3785-8fbc-33c59e94497b,PCP34962,184 PLEASANT VALLEY ST,METHUEN,MA,01844-5817,42.742751,-71.178588,978-687-4383,2841.5199999999995,22
c7aeb7a2-215e-3825-bcb6-02267c7e82f6,PCP35015,95 MAIN ST,WALTHAM,MA,02453-6654,42.388921,-71.24226800000001,781-899-0808,7491.279999999994,58
1ff3f88c-3e37-3a4d-9f9e-41c97cc2354a,PCP35028,2 S BRIDGE DR,AGAWAM,MA,01001-2015,42.064731,-72.653477,413-209-9576,4003.959999999998,31
bf7a1f3f-2d9b-329d-ba36-b89628abd8f5,PCP35165,225 BOSTON ST,LYNN,MA,01904-3124,42.474862,-70.96218499999999,781-592-3183,5037.239999999997,39
78e33fa6-7b7b-3e06-a0ad-1287b3e05a53,PCP35508,27 NORMAC RD,WOBURN,MA,01801-2012,42.488769,-71.154438,781-460-0939,3099.8399999999992,25
ecdc917d-a909-3a96-81b7-d6463b45afa5,CHICOPEE EYECARE  P.C.,113 CTR ST,CHICOPEE,MA,01013-1667,42.175668,-72.572257,413-592-7777,3616.4799999999987,28
f5ad3535-8419-39b9-9421-0ee7bc3b26b2,GREATER MILFORD NEUROLOGY  LLC,54 HOPEDALE ST,HOPEDALE,MA,01747-1700,42.123007,-71.53140400000001,508-473-4323,5037.239999999997,39
1bb7b497-035a-3900-b573-c43417841279,NEPHROLOGY ASSSOCIATES OF THE MERRIMACK VALLEY PC,600 CLARK RD,TEWKSBURY,MA,01876-1699,42.612088,-71.227845,978-432-1811,12270.19999999999,95
6e3af015-b415-3e29-a9b6-42206feaa2c8,MELROSE FAMILY CHIROPRACTIC AND SPORTS INJURY CENTRE  INC,653 MAIN ST,MELROSE,MA,02176-3101,42.455723,-71.05901899999999,781-665-1497,5037.239999999997,39
55263174-2393-3ac0-9ca5-a4963ae925b9,PCP36356,48 CEDAR ST,WORCESTER,MA,01609-2134,42.269478,-71.807783,508-756-4825,8007.919999999994,62
41ac57c1-38f4-3b47-aa49-bacf3180b8df,PCP36712,5 PASTURE RD,ROCKPORT,MA,01966-1321,42.656952000000004,-70.60463,978-546-3073,3616.4799999999987,28
124dc16c-7456-33df-8231-852ada43be15,PCP36785,2 COURTHOUSE LN,CHELMSFORD,MA,01824-1715,42.597055,-71.3697,978-453-0900,5683.039999999996,44
502dd65a-e826-3bca-89bb-448b81ddbc15,PCP37168,39 PLYMOUTH ST,HOLBROOK,MA,02343-1510,42.140346,-70.997861,781-767-4207,5683.039999999996,44
